,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_missing,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
4695,55,2,37,3,3,1,2453.0,968,1485.0,1.081,2218,50,0.613,0.395,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4696,39,1,28,5,2,4,2222.0,0,2222.0,0.843,4792,62,0.722,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4697,50,2,36,6,2,1,16388.0,2001,14387.0,0.547,4477,83,0.66,0.122,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4698,63,1,36,6,1,4,2466.0,0,2466.0,1.077,4059,66,0.65,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4699,40,4,34,3,1,3,17818.0,1451,16367.0,0.632,3973,74,0.451,0.081,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4700,36,2,31,5,3,1,3002.0,1002,2000.0,1.033,2624,46,1.0,0.334,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4701,37,2,29,6,1,4,14575.0,0,14575.0,1.251,3444,80,0.702,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4702,48,4,38,2,1,2,10610.0,0,10610.0,0.664,15050,108,0.742,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4703,52,2,43,2,2,3,23981.0,2114,21867.0,0.721,15281,100,0.724,0.088,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4704,43,4,36,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4705,56,2,36,6,2,3,2015.0,807,1208.0,0.831,5209,76,0.767,0.4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4706,48,4,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4707,28,1,15,3,3,1,2109.0,1542,567.0,0.67,2261,56,0.6,0.731,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4708,48,3,42,3,2,4,19075.0,0,19075.0,0.807,2013,32,0.455,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4709,35,2,26,3,3,4,2944.0,1596,1348.0,0.737,2070,44,0.467,0.542,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4710,52,2,45,3,1,2,29551.0,2095,27456.0,1.1,3226,63,0.853,0.071,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4711,52,4,36,5,3,3,1594.0,0,1594.0,0.472,4653,65,0.667,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4712,48,3,43,2,3,3,9104.0,145,8959.0,0.765,2563,34,0.417,0.016,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4713,53,3,42,3,1,1,2404.0,1109,1295.0,0.639,4519,72,0.636,0.461,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4714,40,3,33,4,1,3,21308.0,564,20744.0,0.448,1322,38,0.652,0.026,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4715,54,2,42,4,2,3,12217.0,0,12217.0,1.075,1110,21,0.75,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4716,51,3,38,3,3,3,5026.0,0,5026.0,0.564,1844,37,0.609,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4717,35,3,27,3,2,3,3575.0,1884,1691.0,0.384,861,15,1.5,0.527,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4718,47,2,39,5,3,2,1580.0,620,960.0,0.746,4384,70,0.522,0.392,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4719,37,2,36,4,2,2,11419.0,2517,8902.0,1.211,3000,70,1.059,0.22,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4720,51,0,45,3,2,3,10648.0,2517,8131.0,0.708,4930,89,0.978,0.236,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4721,43,3,38,2,3,2,12254.0,0,12254.0,0.705,2129,42,0.355,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4722,44,3,36,4,1,2,2188.0,1241,947.0,0.782,4509,67,0.675,0.567,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4723,61,0,36,2,1,3,3175.0,1116,2059.0,0.978,14071,101,0.683,0.351,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4724,40,2,36,3,1,1,5093.0,2376,2717.0,0.822,2341,57,0.541,0.467,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4725,41,2,36,5,2,4,2602.0,1490,1112.0,0.66,3151,78,0.66,0.573,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4726,49,4,36,1,3,1,6615.0,0,6615.0,0.619,4575,75,0.786,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4727,48,0,41,2,3,4,7277.0,504,6773.0,0.582,2356,40,0.29,0.069,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4728,40,2,34,3,3,3,4757.0,1978,2779.0,0.959,4220,71,0.775,0.416,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4729,55,1,36,6,3,2,17642.0,1846,15796.0,0.72,2148,54,0.862,0.105,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4730,49,3,41,4,1,2,34516.0,0,34516.0,0.499,1506,47,0.516,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4731,48,1,38,5,2,2,1438.3,0,1438.3,0.574,2171,38,0.462,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4732,44,5,40,3,3,4,4453.0,973,3480.0,0.908,3239,66,0.65,0.219,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4733,53,1,47,3,3,1,2540.0,1859,681.0,0.768,4480,80,0.702,0.732,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4734,65,0,56,6,1,2,1438.3,680,758.3,0.512,2283,55,0.571,0.473,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4735,26,0,15,3,2,3,1442.0,1428,14.0,0.496,1134,26,0.238,0.99,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4736,45,2,36,1,1,2,3401.0,0,3401.0,0.898,744,18,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4737,37,3,29,3,3,3,1653.0,0,1653.0,0.517,2284,35,0.296,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4738,45,5,36,4,2,1,34516.0,0,34516.0,0.732,8603,84,0.615,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4739,42,1,37,3,3,0,1438.3,0,1438.3,0.72,4154,78,0.814,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4740,56,2,52,3,5,1,3639.0,2178,1461.0,0.451,1865,42,0.5,0.599,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4741,49,4,38,4,2,1,12836.0,1034,11802.0,0.663,2519,53,0.472,0.081,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4742,50,1,33,6,4,4,3160.0,1180,1980.0,1.0,3740,68,0.7,0.373,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4743,47,2,36,3,1,3,9437.0,2024,7413.0,0.664,4715,78,0.696,0.214,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4744,44,2,36,6,3,2,10580.0,1023,9557.0,0.907,4721,81,0.8,0.097,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4745,45,3,36,4,3,3,3544.0,1661,1883.0,0.831,15149,111,0.734,0.469,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4746,46,4,36,3,3,3,1438.3,0,1438.3,0.346,1517,38,0.407,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4747,40,4,31,5,2,3,1768.0,1242,526.0,0.776,4439,65,0.806,0.702,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4748,51,2,44,6,3,2,3181.0,2517,664.0,0.595,818,16,0.455,0.791,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4749,47,3,41,6,1,4,5833.0,1747,4086.0,0.551,3732,75,0.531,0.3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4750,48,2,29,3,2,1,6168.0,2371,3797.0,0.668,4303,80,0.509,0.384,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4751,41,4,22,1,2,3,5037.0,1670,3367.0,0.787,4379,67,0.811,0.332,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4752,46,2,36,4,3,3,4129.0,0,4129.0,0.96,1678,40,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4753,48,3,37,1,2,3,1438.3,0,1438.3,0.584,4236,83,0.844,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4754,57,2,47,4,4,1,5100.0,1970,3130.0,0.371,1032,26,0.368,0.386,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4755,38,1,21,4,2,3,28043.0,1786,26257.0,0.802,14521,109,0.847,0.064,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4756,42,4,36,3,2,3,10374.0,599,9775.0,0.635,4240,63,0.853,0.058,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4757,57,3,44,3,1,2,2817.0,1864,953.0,0.7,4535,82,0.745,0.662,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4758,58,1,54,3,5,3,3266.0,859,2407.0,0.74,2151,46,0.438,0.263,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4759,56,3,51,2,2,2,6941.0,1013,5928.0,0.552,4097,78,0.592,0.146,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4760,58,1,36,3,1,3,2347.0,2163,184.0,0.615,1631,40,0.29,0.922,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4761,49,1,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4762,37,3,20,3,3,3,8260.0,2077,6183.0,1.167,2323,47,0.621,0.251,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4763,51,1,36,4,3,4,22754.0,0,22754.0,0.799,8531,77,0.791,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4764,42,3,36,6,2,1,8260.0,2517,5743.0,1.049,3299,64,0.73,0.305,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4765,48,3,39,4,3,2,13233.0,1106,12127.0,0.882,4288,47,0.621,0.084,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4766,57,2,50,6,5,2,1438.3,876,562.3,0.693,4815,62,0.676,0.609,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4767,41,2,24,6,2,2,17298.0,2310,14988.0,0.844,3663,65,0.806,0.134,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4768,38,2,23,5,3,3,2222.0,1205,1017.0,0.395,1823,49,0.361,0.542,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4769,41,3,31,5,2,2,2122.0,1189,933.0,0.398,4379,45,1.143,0.56,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4770,47,3,29,1,2,4,1684.0,644,1040.0,0.723,2164,36,0.714,0.382,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4771,39,1,36,3,4,1,6690.0,1912,4778.0,0.609,3875,60,0.538,0.286,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4772,52,0,39,4,3,2,3764.0,0,3764.0,0.776,6574,69,0.865,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4773,47,3,39,3,3,3,1438.3,0,1438.3,0.502,2476,32,0.778,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4774,48,4,37,1,2,3,7298.0,2517,4781.0,0.838,7973,88,0.692,0.345,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4775,58,1,52,3,2,3,3880.0,2517,1363.0,0.673,3163,65,0.97,0.649,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4776,43,5,36,5,2,1,2810.0,2384,426.0,0.859,4875,97,0.764,0.848,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4777,44,3,36,3,3,1,1699.0,0,1699.0,0.653,5495,87,0.642,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4778,63,1,51,5,3,2,6102.0,0,6102.0,0.639,4527,67,0.558,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4779,53,0,48,4,3,3,5972.0,1885,4087.0,0.973,3491,65,0.711,0.316,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4780,56,3,47,4,1,2,1822.0,1118,704.0,0.896,4576,78,0.529,0.614,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4781,46,4,27,1,2,3,6030.0,0,6030.0,1.031,4983,62,0.442,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4782,44,0,36,1,1,1,29572.0,1584,27988.0,0.738,7566,88,0.6,0.054,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4783,52,3,45,4,1,2,18096.0,2404,15692.0,0.734,3880,68,0.478,0.133,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4784,41,4,28,5,3,0,28020.0,1470,26550.0,1.226,1723,36,1.25,0.052,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4785,58,0,39,4,3,2,5530.0,1233,4297.0,0.859,5270,78,1.0,0.223,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4786,43,3,35,4,3,3,34516.0,1774,32742.0,0.667,13966,115,0.667,0.051,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4787,37,1,28,4,3,2,2458.0,642,1816.0,0.666,4627,90,0.698,0.261,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4788,43,2,37,4,3,3,27781.0,0,27781.0,1.0,3184,61,0.743,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4789,52,1,44,6,1,4,9274.0,2097,7177.0,0.776,2048,59,0.639,0.226,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4790,44,3,36,5,3,1,1438.3,541,897.3,0.821,4173,70,1.188,0.376,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4791,47,3,36,5,4,2,3300.0,2517,783.0,0.94,3784,55,1.115,0.763,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4792,51,3,36,6,3,3,3610.0,1554,2056.0,0.501,2216,34,0.308,0.43,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4793,44,2,39,6,4,1,9856.0,671,9185.0,0.662,5408,83,0.729,0.068,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4794,40,3,34,4,2,2,9124.0,2126,6998.0,0.449,4564,65,0.548,0.233,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4795,45,2,27,2,2,3,5800.0,1434,4366.0,0.715,8202,89,0.679,0.247,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4796,46,4,40,5,2,3,26496.0,1406,25090.0,0.96,3691,75,0.705,0.053,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4797,39,5,36,4,3,3,19435.0,2120,17315.0,0.625,2062,55,0.486,0.109,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4798,44,4,36,5,3,3,2333.0,1485,848.0,0.692,1198,31,0.722,0.637,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4799,47,5,36,3,3,1,34516.0,760,33756.0,0.407,3756,67,0.558,0.022,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4800,42,3,36,4,3,2,25944.0,1987,23957.0,0.566,4442,76,0.767,0.077,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4801,39,2,34,6,3,2,17438.0,0,17438.0,1.078,1860,37,0.85,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4802,53,1,39,2,3,3,2164.0,1115,1049.0,0.624,4341,69,0.643,0.515,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4803,48,5,40,4,3,2,2860.0,2517,343.0,0.38,1544,45,0.364,0.88,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4804,35,3,26,6,3,2,3991.0,1982,2009.0,0.748,1661,35,0.944,0.497,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4805,44,3,39,5,4,3,2991.0,642,2349.0,0.76,4646,62,0.55,0.215,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4806,31,0,23,4,2,3,2239.0,1256,983.0,0.605,4986,83,0.976,0.561,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4807,56,2,37,3,1,2,12181.0,1702,10479.0,0.834,1478,33,0.5,0.14,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4808,48,2,37,4,4,2,2835.0,1860,975.0,0.571,4569,81,0.884,0.656,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4809,37,4,18,4,1,2,2001.0,1366,635.0,0.86,4590,66,0.571,0.683,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4810,61,0,56,2,5,4,3984.0,2245,1739.0,0.612,1821,39,0.696,0.564,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4811,38,1,29,2,2,3,10972.0,0,10972.0,0.697,4401,73,0.698,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4812,44,4,32,6,3,4,34516.0,2517,31999.0,0.765,4228,83,0.596,0.073,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4813,40,2,36,6,1,3,2797.0,850,1947.0,0.953,3652,64,1.37,0.304,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4814,42,3,32,3,1,2,7169.0,902,6267.0,0.834,1438,35,0.591,0.126,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4815,65,1,54,5,3,4,3213.0,2517,696.0,0.507,1855,39,0.773,0.783,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4816,51,3,25,2,2,2,9512.0,1082,8430.0,0.701,1007,22,1.444,0.114,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4817,46,5,36,3,3,2,24512.0,766,23746.0,0.509,4561,78,0.368,0.031,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4818,51,4,38,5,2,3,10462.0,1824,8638.0,0.736,1267,31,0.55,0.174,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4819,48,1,38,3,2,2,23007.0,1239,21768.0,0.713,3395,63,0.465,0.054,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4820,37,3,27,4,2,0,1438.3,687,751.3,0.778,4621,73,1.147,0.478,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4821,39,1,26,6,2,3,16040.0,1220,14820.0,0.862,1923,49,0.4,0.076,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4822,47,4,36,6,1,0,3054.0,1862,1192.0,0.589,3543,87,0.812,0.61,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4823,42,3,30,6,2,2,8960.0,1054,7906.0,0.414,1488,26,0.368,0.118,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4824,42,4,23,4,1,2,8348.0,0,8348.0,0.695,15905,111,0.708,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4825,48,2,29,6,2,3,24446.0,1854,22592.0,0.782,3897,75,0.786,0.076,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4826,55,4,41,4,3,3,3156.0,2517,639.0,1.516,2091,48,0.778,0.798,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4827,49,3,36,4,2,2,1763.0,0,1763.0,0.896,2813,43,0.536,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4828,44,1,38,5,2,4,3242.0,799,2443.0,0.459,1424,37,0.028,0.246,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4829,42,2,32,1,1,1,34516.0,1440,33076.0,0.676,7168,88,0.571,0.042,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4830,47,1,34,4,1,3,20620.0,1085,19535.0,1.276,1477,23,0.533,0.053,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4831,47,2,31,3,2,3,1491.0,0,1491.0,0.716,4634,92,0.804,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4832,38,3,24,5,1,3,14821.0,0,14821.0,0.661,2876,60,0.622,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4833,53,2,47,1,3,3,29038.0,2295,26743.0,0.657,12025,103,0.807,0.079,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4834,41,4,28,4,3,3,3126.0,1503,1623.0,0.892,3662,74,0.644,0.481,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4835,38,3,18,6,3,2,2193.0,1260,933.0,0.886,1799,47,0.567,0.575,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4836,56,2,36,5,2,3,3295.0,2002,1293.0,0.599,1191,34,0.545,0.608,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4837,51,1,36,2,1,1,1438.3,468,970.3,0.747,4425,81,1.077,0.325,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4838,28,1,13,4,3,3,20030.0,1204,18826.0,0.979,15862,127,0.693,0.06,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4839,47,3,36,3,2,1,2500.0,1169,1331.0,0.638,4265,87,0.812,0.468,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4840,44,2,25,2,2,2,13138.0,0,13138.0,0.546,3881,77,0.791,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
